,date,press,title,content,link
28498,2020.08.23.,뉴스토마토,"개정 임대차법 후폭풍, 지방도 전세품귀 '아우성'",  뉴스토마토 = 조용훈 기자 | 주택임대차보호법 개정안 시행 후 서울을 덮친 전세품귀 현상이 지방까지 번지면서 '전세가뭄'이 극에 달하고 있다. 본격적인 이사철이 다가오면서 학군수요가 높고 정주여건이 우수한... ,http://www.newstomato.com/ReadNews.aspx?no=991580
28590,2020.08.24.,제민일보,"조금 더 오래 걷고 싶다면, 리틀 포레스트!","  처음 해보는 농사, 처음 먹어보는 음식, 처음 경험하는 새로운 감정…, 그것은 시골생활이 가져다준 기쁨이자 위로가 된다. 봄의 사과꽃, 여름의 토마토와 옥수수, 가을의 논, 겨울의 설원 등은 앞만보고 달려오던 청춘에게... ",http://www.jemin.com/news/articleView.html?idxno=701990
28629,2020.08.24.,한국농어민신문,화천 토마토농가 최창열 씨 “토마토 품종 바꿔 젊은 세대 공략 성공”,"  토마토?농사를?30년째?짓고?있는?최창열?씨는?지난해?3500㎡?연동하우스?시설을?이용해?‘깜빠리’... 완벽한?농산물을?만들어낸다.?최?씨의?농업경영성적표는?연매출?2억8000만원에,?외국인?근로자?2명... ",http://www.agrinet.co.kr/news/articleView.html?idxno=179133
28827,2020.08.25.,시사IN언론사 선정,"가늘게, 길게, 애틋하게 코로나19를 톺아보다",  주간 코로나19 대담에 처음 참여할 때부터 주말마다 전북 임실 텃밭에 농사를 짓기 시작했어요. 농작물이 거의 다 자랐는데 최근 물난리 속에서 모두 침수돼버렸어요. 토마토·감자·수박 등 모두 물에 잠겼습니다(일동... ,https://www.sisain.co.kr/news/articleView.html?idxno=42667
28863,2020.08.25.,한국농어민신문,충북?음성?농가들 “긴 장마에 방울토마토 딸 게 없어”,  수정이?안?되니?열매가?달리지?않아?농민들은?사실상?올해?농사를?포기한?상태다. 충북?음성군?대소면에서?방울토마토?농사를?짓는?농가들?대부분이?이?같은?상황에?놓여?있다. 농민들은?이상?증세의... ,http://www.agrinet.co.kr/news/articleView.html?idxno=179222
29223,2020.08.26.,한국경제,"김종현 ES그룹 회장 ""농업은 융합산업…과학·공학 지식도 갖춰야""",  그는 “한국에선 토마토 농사를 아무리 잘 지어도 ㎡당 35㎏ 이상을 생산하기 어려운데 네덜란드에선 수경재배로 평균 75㎏을 생산한다”고 설명했다. ES그룹이 지난해 스마트팜 기업 이노그린을 설립하고 농업에 뛰어든... ,https://www.hankyung.com/society/article/2020082695971
29313,2020.08.26.,충청타임즈,대소·맹동면 방울토마토 농사 망쳤다,  대소농협 공동출하회 관계자들이 방울토마토 피해 작목 현황을 점검하고 있다. 음성군 대소면과 맹동면 지역의 방울토마토 농가들이 본격적인 수확 철을 맞고도 깊은 시름에 빠졌다. 올 여름 긴 장마와 역대급... ,http://www.cctimes.kr/news/articleView.html?idxno=625275
30440,2020.09.02.,월간원예,'방울토마토 어깨동무 컨설팅'으로 발전하는 모습 보여주다,"  물을 뿌려서 환기하고 로타리 쳐서 고랑을 짓고 양액은 그냥 밀봉해서 소독해 준 다음 작물이 들어갑니다."" 하우스에서 방울토마토 키우면서 가장 많이 발생하는 병충해는 토마토 총채벌레, 파방나방, 온실가루 등이다.... ",http://www.hortitimes.com/news/articleView.html?idxno=25781
30554,2020.09.02.,매일경제,AI가 토마토·딸기 병충해 예측하고 예방…쑥쑥 자라는 스마트팜 시장 투자해...,"  미래 농업으로 돈 버는 방법 ◆ 2020 서울머니쇼 ◆ # 농부 A씨는 농장 내 작물 재배와 관련된 온도, 습도, 일사량 등을 스마트폰과 PC 등으로 언제 어디서나 확인한다. 또 인공지능(AI) 기술을 활용해 토마토 질병인... ",http://news.mk.co.kr/newsRead.php?no=902988&year=2020
30648,2020.09.02.,월간원예,'방울토마토 어깨동무 컨설팅'으로 발전하는 모습 보여주다,  전남 보성군 수풍농원 김동률 대표20년 농사꾼의 토양관리 노하우 전남 보성군 수풍농원 김동률 대표는 20년간 방울토마토 농사를 지었다. 김 대표는 4년 째 블랙조이 방울토마토를 재배하고 있다. 검정색을 띠고 있어... ,http://www.hortitimes.com/news/articleView.html?idxno=25781
30902,2020.09.04.,JIBS,농업용 전기 복구 이제서야...,"  양액재배로 토마토 농사를 하고 있습니다. 컴퓨터가 알아서 물과 양분을 공급하는 시설인데, 며칠째 토마토... 말 그대로 올해 토망토 농사는 망친거나 다름없습니다. 오원국/시설재배농가 (인터뷰)-자막""지금 작물은 거의... ",http://www.jibs.co.kr/news/articles/articlesDetail/11330?feed=na
31243,2020.09.07.,스포츠서울,"4-H 이념 계승 농업발전 견인차 역할, 청년 농업인의 롤 모델로 주목","  (2,000평) 농사를 짓고 있다. 이 복합 영농으로 토마토, 양배추, 사과, 쌀 등을 연간 10t가량 생산하는데, 경기도 G마크를 취득한 이 친환경 농산물은 학교에 납품하고 직거래 방식으로 판매한다. 한편 그가 이끄는 가평군4... ",http://www.sportsseoul.com/news/read/955782?ref=naver
31837,2020.09.09.,스포츠한국,한인수 나이 몇 살?…텃밭 채소 웰빙밥상부터 아침 운동까지 '건강점수 만점',  밭에서 농사 지은 마늘을 살짝 찐 뒤 꿀에 재워 만든 꿀마늘도 메뉴 중 하나였다. 한인수는 아침을 준비하는 아내를 도와 사과를 깎았다. 두 사람은 커피 대신 텃밭에서 수확한 토마토를 갈아 주스로 마셨다. 또 찐 감자... ,http://sports.hankooki.com/lpage/entv/202009/sp20200909200233136660.htm?s_ref=nv
31920,2020.09.09.,대전일보,"충남도, '이상기후' 농작물 피해 막는다","  부여, 청양, 예산에서 오이, 수박, 멜론, 토마토 등 시설채소를 재배하는 농업인은 담수를 위해 1년 중 한 작기 이상 농사를 쉴 경우 시설하우스 1개 동(660㎡)당 50만 원을 지원받을 수 있다. 도는 이밖에 내년부터 70억... ",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1438859
32426,2020.09.13.,경북신문,경북소방본부 ˝연이은 태풍 피해 함께 이겨내요˝,  특히 폭우와 강풍으로 한해 농사를 망치게 된 토마토 비닐하우스 복구 활동에 인력을 집중 투입하는 등 지역민들의 시름을 덜어주고자 피해복구에 총력을 다했다. 또한 경북소방본부 소방공무원 및 의용소방대 150여 명은... ,http://www.kbsm.net/default/index_view_page.php?idx=287485&part_idx=320
32443,2020.09.13.,매일신문,"경북소방본부, 태풍 피해 함께 이겨내요!",  특히 폭우와 강풍으로 한 해 농사를 망치게 된 토마토 비닐하우스 복구 활동에 인력을 집중 투입하는 등 지역민들의 시름을 덜어주기 위해 피해 복구에 총력을 다했다. 또 경북소방본부 소방공무원·의용소방대 150여 명은... ,https://news.imaeil.com/People/2020091315444556931
32459,2020.09.13.,대구일보,경북 태풍피해 복구 활동…구슬땀,  또 폭우와 강풍으로 한해 농사를 망치게 된 토마토 비닐하우스 복구에도 힘을 쏟았다. 경북소방본부 소방공무원과 의용소방대 150여 명은 휴일도 반납한 채 실종자 수색에 전념했다. 경북소방본부는 오는 18일까지 200여... ,http://www.idaegu.com/newsView/idg202009130038
33012,2020.09.16.,전북일보,"""텃밭 가꾸기도 작물 재배기술이 필요합니다""","  ""텃밭을 가꾸는 것도 토양관리, 양분관리, 병충해관리 등 전문 재배기술이 요구되는 농사입니다. 채소에... 또,초보 텃밭 농사꾼이라면 상추, 쑥갓, 토란, 감자 등 비교적 키우기 쉬운 작목부터 시작해 고추, 토마토, 오이... ",http://www.jjan.kr/news/articleView.html?idxno=2091845
33077,2020.09.16.,가톨릭평화방송·평화신문,믿을 수 있는 가톨릭 건강 식품에 정성을 담아,  이 기금은 서울 우리농본부가 농기가 시작될 때 소농에게 지원하는 농사 자금으로 수확기에 추수한 농산물로 갚는 제도다. 양파는 토마토ㆍ수박과 함께 세계에서 생산량이 가장 많은 3대 채소로 항암과 당뇨병... ,http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=787420&path=202009
33299,2020.09.16.,경향신문,역대급 장마·태풍에 ‘밥상 물가’ 급등,"  등 농산물 가격이 급등했다. 이 중 고구마 상승률은 56.9%로, 1990년 11월 이후 가장 많이 올랐다. 호박은... 9월에도 농산물 가격은 오를 가능성이 높다. 한국농수산식품유통공사(aT)에 따르면 이번 달 15일 토마토... ",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009161252001&code=920301
33417,2020.09.16.,이뉴스투데이,"신북농협 토마토공선출하회,?우수 생산자조직?선정","  통해?농산물 유통사업 부분에서 확고히 자리매김을 하고 있다. 토마토공선출하회는 회원 75명으로?대외... 전문화로 농산물 유통체계를 공고히 해 지역 농산물 경쟁력 강화에 더욱 매진해 나갈 계획""이라고 밝혔다. ",http://www.enewstoday.co.kr/news/articleView.html?idxno=1415102
33954,2020.09.17.,강원도민일보,토마토로 1년반 동안 66억원 벌었다,"  통해 농산물 유통사업 부분에서 확고히 자리매김을 하고 있다. 토마토공선출하회는 회원 75명으로,토마토... 전문화로 농산물 유통체계를 공고히해 지역 농산물 경쟁력 강화에 더욱 매진해 나가겠다""고 말했다. 이호 ",http://www.kado.net/news/articleView.html?idxno=1040049
34794,2020.09.18.,내외뉴스통신,밀양시의회 더불어민주당 이현우의원 5분자유발언,  좋은 예로 지난 3월 코로나 여파로 강원도의 농산물 판로가 막히자 도민을 위해 소셜미디어을 통해 불과 몇 분만에 준비한 감자를 완판하고 이어 내어 놓은 토마토와 아스파라거스 또한 완판했던 강원도 최문순지사의... ,http://www.nbnnews.co.kr/news/articleView.html?idxno=426024
35005,2020.09.18.,뉴시스,"이현우 밀양시의원 ""관광트렌드 변화따라 정책개발하라""","  ""지난 3월 코로나19 여파로 강원도의 농산물 판로가 막히자 도민을 위해 소셜미디어를 통해 불과 몇 분 만에 준비한 감자를 완판하고 이어 내놓은 토마토와 아스파라거스 또한 완판했던 강원도 최문순 지사의 사례""를 예로... ",http://www.newsis.com/view/?id=NISX20200917_0001169768&cID=10812&pID=10800
35431,2020.09.20.,충청투데이,위기의 출판계… '아이디어' 로 희망 써내려가는 사람들,  지역 인쇄출판인을 만나다 이용원 월간토마토 대표·편집장 “농사 짓는 마음으로 출판… 읽기·쓰기 일상적... 직접 꿰고 엮으면서 잡지를 만드는 이유3개월 휴간하면서 리뉴얼 작업 할 때 내세웠던 구호가 '농사를 짓는... ,http://www.cctoday.co.kr/news/articleView.html?idxno=2095034
36603,2020.09.21.,부산일보,한국거래소 “이웃과 함께 위기 헤쳐 나갑니다”,  한국거래소는 부산 강서구 대저동 특산 농산물인 토마토를 대량 구입해 증권사와 업무 유공자 등에게 기념품으로 전달했다. 이어 같은 달 4일에는 부산지역 코로나19 확산 방지와 피해 지원을 위해... ,http://www.busan.com/view/busan/view.php?code=2020092119143539719
37724,2020.09.21.,뉴스토마토,"SPC그룹, 코로나 피해 감자농가 돕는다","  뉴스토마토 = 홍연 기자 | SPC그룹이 우리 농산물을 수매하고, 이를 활용한 제품을 개발·출시해 농가를... 우리 농산물 소비를 활성화하고 농가와 상생할 수 있는 활동을 지속해서 추진할 계획""이라고 말했다. 지난 18일... ",http://www.newstomato.com/ReadNews.aspx?no=997142
38474,2020.09.22.,남도일보,추석 성수기 수요증가…사과 · 배 등 오름세 전망,"  22일 얼마요에 따르면 채소류는 기온하강 등 기상여건 호전에도 장기간 지속된 장마와 연이은 태풍 여파로... 과일류 중 방울토마토는 잦은 우천에 따른 일조량 감소 등 생육부진으로, 사과, 배 등은 생육기 냉해와 태풍으... ",http://www.namdonews.com/news/articleView.html?idxno=585023
38848,2020.09.22.,뉴시스,롯데百 전주점서 추석맞이 '청정 장수' 농·특산물 특판전 개최,"  오는 27일까지 진행하는 행사에서는 장수군을 대표하는 레드 푸드 농산물인 사과와 오미자, 토마토 등으로... 우수 농산물 판매를 위해 수도권 및 영호남권 등을 대상으로 마케팅을 강화해 나갈 예정""이라고 밝혔다.... ",http://www.newsis.com/view/?id=NISX20200922_0001175178&cID=10808&pID=10800
38968,2020.09.22.,뉴스토마토,"장마·태풍 여파 생산자물가, 3개월 연속 상승","  뉴스토마토 = 정성욱 기자 | 집중호우·태풍 여파로 농산물 가격이 급등하면서 지난달 생산자물가지수가... 장마에 따른 출하량 감소로 농산물이 16.0% 올랐다. 호박이 172.6% 급등했고 배추 80.9%, 사과도 22.6% 상승했다.... ",http://www.newstomato.com/ReadNews.aspx?no=997374
38986,2020.09.22.,영남일보,"한가위는 경북도 특산물과 함께...성주군, 70년 명장의 품격 '경성 표고버섯'","  농특산물을 △농산물 세트 △가공식품세트 △전통식품세트 등으로 구성했다. 농산물 세트는 성주참외(5㎏·10㎏)를 비롯해 가야산 봉이산 사과, 멜빵청년에서 준비한 방울토마토 세트, 해란팜의 켄달로프가 있다. 특히... ",https://www.yeongnam.com/web/view.php?key=20200912010001972
39137,2020.09.22.,전민일보,"NH농협장수군지부, '장수군 우수 추석맞이 농특산물 특별 판매전'?","  농산물 사과, 오미자, 토마토 등을 이용해 만든 가공용 선물세트(25개 품목)와 장수군 특산물을 만날 수 있다. 장수군은 해발 500m 고지대에 위치하고 있고, 풍부한 일조량과 큰 일교차덕분에 신선하고 품질 좋은 농산물로... ",http://www.jeonmin.co.kr/news/articleView.html?idxno=318068
39154,2020.09.22.,뉴시스,"정읍시, 농·특산물 '승차구매 할인판매' 행사…30% 저렴","  품질의 농산물을 제공하기 위해 추진된다. 행사는 오는 25일 오후 3시부터 정읍농산물 산지유통센터(APC) 내 주차장 일원에서 열린다. 품목은 사과와 배, 수박, 토마토, 방울토마토, 메론, 애호박 등 지역에서 생산되는... ",http://www.newsis.com/view/?id=NISX20200922_0001175540&cID=10808&pID=10800
39164,2020.09.22.,뉴스토마토,"장마·태풍 여파 생산자물가, 3개월 연속 상승",  뉴스토마토 = 정성욱 기자 | 집중호우·태풍 여파로 농산물 가격이 급등하면서 지난달 생산자물가지수가... 22일 한국은행이 발표한 '2020년 8월 생산자물가지수'에 따르면 집중호우와 태풍의 여파로 농산물 가격이... ,http://www.newstomato.com/ReadNews.aspx?no=997374
39300,2020.09.22.,LG헬로비전,"정읍시, 농산물 '드라이브 스루' 판매 진행","  차 안에서 농산물을 구입할 수 있는 '드라이브 스루' 판매가 정읍에서 이뤄집니다. 시는 오는 25일 오후 3시부터 정읍농산물 산지유통센터 주차장에서 농산물을 판매합니다. 지역에서 생산되는 사과와 배, 수박, 토마토... ",http://news.cjhello.com/news/newsView.do?soCode=SCP0000000&idx=289118
39586,2020.09.22.,ㅍㅍㅅㅅ,양상추 없는 샌드위치: 단단해도 달달하게 즐기자,"  폭우와 폭염, 태풍 피해에 대한 우려를 담은 기사는 끊임없이 쏟아지고 있다. 하지만 올해는 코로나19라는... 태풍이 훑고 간 이즈음에는 오래 보관해도 괜찮은 양파, 양배추, 당근, 방울토마토와 같은 단단한 채소가... ",https://ppss.kr/archives/225425
39898,2020.09.22.,농축유통신문,NH농협장수군지부와 지역농협 힘 한데 모아...지역 농가 돕기 나서,"  또한, 장수군의 농.특산물 홍보와 판매 확대를 위해 장수군을 대표하는 레드푸드 농산물 사과, 오미자... ""며 ""향후 장수사과 토마토, 오미자 등 우수 농산물 판매를 위해 수도권 및 영.호남권 등에 마케팅을 강화해 나갈... ",http://www.amnews.co.kr/news/articleView.html?idxno=43767
40485,2020.09.23.,한국농촌경제신문,여름철 생산 어려운 토마토? 이젠 아냐… 고온극복형 온실 ‘토마토’ 첫 출하,"  사계절하우스에서 생산한 토마토 첫 출하와 평가 진행 한여름에도 신선한 농산물, 안정적인 공급의 발걸음... 농진청 국립원예특작과학원 황정환 원장은 “기후변화에 대응하고 한여름에도 신선 농산물의 안정적인... ",http://www.kenews.co.kr/news/article.html?no=14586
40500,2020.09.23.,아시아투데이,"버거킹 ""역대급 장마·태풍에 토마토 수급 어려워""","  한편 올여름 중부지방에서 장마가 역대 최장기간(6월 24일~8월 16일 54일간) 이어졌고, 태풍도 오면서 8월이 수확시기인 고구마와 호박 등 농산물 가격이 급등한 가운데 토마토는 45.4% 크게 올랐다. ",https://www.asiatoday.co.kr/view.php?key=20200923002144023
40578,2020.09.23.,뉴스토마토,"한상혁 방통위원장, 복지시설에 호우 피해 농가 농산물 전달",  뉴스토마토 = 박현준 기자 | 한상혁 방송통신위원장은 23일 추석 명절을 앞두고 농산물을 청사 인근 아동복지시설에 전달했다. 한 위원장은 지난 집중호우로 피해를 입은 농가의 농산물을 온라인 쇼핑몰에서 구매해 시설에... ,http://www.newstomato.com/ReadNews.aspx?no=997817
40731,2020.09.23.,농축유통신문,여름철 하우스에서 생산한 토마토 첫 출하,"  적용된 농산물이 첫 출하를 맞았다. 농촌진흥청은 지난 22일 여름철 생산이 어려운 토마토와 장미 등... 농진청 황정환 국립원예특작과학원장은 ""기후변화에 대응하고 한여름에도 신선 농산물의 안정적인 공급을 위해... ",http://www.amnews.co.kr/news/articleView.html?idxno=43784
41713,2020.09.23.,위키트리,"“햄버거에 꼭 들어가는 이 채소, 앞으로는 보기 힘들어질 거 같습니다”","  버거킹이 당분간 햄버거에 들어가는 토마토 제공이 어려울 수 있다며 양해를 구했다.버거킹 측은 홈페이지에 올린 공지문에서 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운 상황... ",https://www.wikitree.co.kr/articles/575332
41756,2020.09.23.,아시아투데이,"버거킹 ""역대급 장마·태풍에 토마토 수급 어려워""","  23일 버거킹 측은 홈페이지를 통해 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토... 한편 올여름 중부지방에서 장마가 역대 최장기간(6월 24일~8월 16일 54일간) 이어졌고, 태풍도 오면서 8월이... ",https://www.asiatoday.co.kr/view.php?key=20200923002144023
41872,2020.09.24.,머니투데이,버거킹 햄버거 '토마토 실종 사건',"  올해 여름 사상 최장 장마와 잇따른 태풍 영향으로 작황이 부진해 토마토 값이 급등한 탓이다. 버거킹은 24일 공식 홈페이지에 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운 상황... ",http://news.mt.co.kr/mtview.php?no=2020092416061467904
41900,2020.09.24.,MBN,"'긴 장마'의 나비효과?…버거킹 ""햄버거에 토마토 없을 수도""",  올여름 길었던 장마와 태풍 탓에 토마토가 ‘금값’이 됐기 때문입니다. 어제(23일) 버거킹은 자사 홈페이지에 “여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운 상황”이라며... ,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4291749
41915,2020.09.24.,머니S,"햄버거에 '토마토'가 사라졌다… ""역대 최장 장마 영향""","  올해 역대 최장 기간 장마에 태풍이 겹치면서 토마토 작황이 부진해 수급에 어려움을 겪고 있어서다. 햄거거 프랜차이즈 버거킹은 24일 공식 홈페이지 안내문을 통해 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해... ",http://moneys.mt.co.kr/news/mwView.php?no=2020092416138098883
42084,2020.09.24.,스포츠한국,금값 된 '토마토' 햄버거에서 빠진다,  토마토를 비롯해 여러 채소의 수확량이 대폭 줄어 농산물 시장에서 공급 부족 현상이 발생하고 있기 때문. 실제 장마 영향이 반영된 지난달 소비자물가를 보면 농축수산물은 1년 전보다 10.6% 상승하며 2017년 8월(10.7... ,http://sports.hankooki.com/lpage/economy/202009/sp20200924173702136980.htm?s_ref=nv
42192,2020.09.24.,FETV,"'최장 장마'에 햄버거 토마토 사라졌다...""토마토 수급 어려워""","  올해 여름 사상 최장 장마와 잇따른 태풍 영향으로 작황이 부진해 토마토 값이 급등하면서 토마토 수급이 어려워졌기 때문이다. 버거킹은 24일 공식 홈페이지에 ""여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해... ",https://www.fetv.co.kr/news/article.html?no=64530
42221,2020.09.24.,이데일리,햄버거에 토마토가 사라졌다…왜?,  긴 장마와 태풍이 겹치면서 업체들이 토마토 수급에 어려움을 겪고 있어서다. 햄버거 프랜차이즈업체들은... 연이은 태풍이 겹치면서 토마토 작황이 크게 나빠진 까닭이다. 토마토 가격은 급등했다.... ,http://www.edaily.co.kr/news/newspath.asp?newsid=04906886625903400
42264,2020.09.24.,조선일보,"햄버거에 토마토가 사라졌다...긴 장마, 태풍이 만든 초유의 버거",  역대 최당 기간 장마와 태풍으로 인해 토마토 작황이 부진해 수급이 어려워진 탓이다. 업체들은 햄버거에서... 버거킹은 지난 23일 올린 공식 홈페이지 안내문을 통해 “여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해... ,https://www.chosun.com/economy/market_trend/2020/09/24/IR47OBAXHVE7TL32NRW4IDLMLE/?utm_source=naver&utm_medium=original&utm_campaign=news
42270,2020.09.24.,스포츠한국,금값 된 '토마토' 햄버거에서 빠진다,  최장기간 장마·태풍 영향에 가격 ↑ 버거킹 “소스 및 야채류로 대체…” 국내에서 판매되는 버거킹 햄버거에 당분간 ‘토마토’를 볼 수 없을 전망이다. 올 여름 사상 최장 장마와 태풍 영향으로 토마토 가격이 급등해... ,http://sports.hankooki.com/lpage/economy/202009/sp20200924173702136980.htm?s_ref=nv
42312,2020.09.24.,SBS,"[Pick] 금값 된 토마토…""햄버거에 못 넣어드려 죄송""","  버거킹이 오늘(24일) 홈페이지를 통해 ""여름 이상 기후 및 태풍의 영향으로 인해 전국적으로 토마토 수급이... 실제로 54일이 넘는 사상 최장 장마와 연이은 태풍 영향으로 토마토 값이 '금값'이 됐다고 합니다.... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1005996517&plink=ORI&cooper=NAVER
42332,2020.09.24.,경향신문언론사 선정,"버거킹 ""햄버거에 토마토 못 넣어드릴 수도""…왜",  사상 최장 장마와 연이은 태풍으로 토마토 가격이 급등한 탓이다. 버거킹은 24일 홈페이지에 이같은 내용을 담은 안내문을 공지했다. 버거킹은 “여름 이상기후 및 태풍의 영향으로 전국적으로 토마토 수급이 어려운... ,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009241620001&code=920100
42401,2020.09.24.,조선비즈,햄버거에 토마토가 없다고? 금값 된 토마토 '수급 비상',  역대급 긴 장마에 태풍까지… 작황 나빠진 토마토 값 급등 햄버거 프랜차이즈·카페 토마토 수급 차질... 올 여름 사상 최장 장마와 태풍 영향으로 농산물 가격의 오름세가 계속되는 가운데 토마토 값이 급등하면서... ,https://biz.chosun.com/site/data/html_dir/2020/09/24/2020092402266.html?utm_source=naver&utm_medium=original&utm_campaign=biz
42440,2020.09.24.,한국일보언론사 선정,밥상 덮친 이상기후… 햄버거에 '토마토'도 사라졌다,"  및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운 상황입니다. "" 버거킹 패스트푸드 전문점 '버거킹'이 당분간 토마토 제공이 어려울 수 있다고 24일 밝혔다. 사상 최장 장마와 잇따른 태풍 등 더위 대신... ",https://hankookilbo.com/News/Read/A2020092414020005794?did=NA
42509,2020.09.24.,식품저널 foodnews,재배면적 당 소득 가장 높은 작물은 '시설오이',"  촉성토마토는 정식(아주심기)기에 태풍과 늦더위로 초기 수확량이 부족했으나, 겨울철 풍부한... 노지감귤은 착과수 증가와 해거리 현상으로 단수가 증가했으나, 극조생 품위 저하와 태풍 피해로 비상품과가 많고... ",http://www.foodnews.co.kr/news/articleView.html?idxno=75358
42525,2020.09.24.,전민일보,"작년 최고소득 농산물, '오이'·'블루베리'","  촉성토마토는 정식(아주심기)기에 태풍과 늦더위로 초기 수확량이 부족했으나, 겨울철 풍부한 일조량으로 단수가 증가(8.0%)하고 맛과 품위가 향상됨에 따라 가격이 상승(16.2%)해 소득도 28.8% 증가했다. 블루베리는... ",http://www.jeonmin.co.kr/news/articleView.html?idxno=318241
42552,2020.09.24.,국민일보언론사 선정,54일 긴 장마 후유증…버거킹 햄버거에서 토마토 빠졌다,  올여름 길었던 장마와 태풍 탓에 토마토가 ‘금값’이 됐기 때문이다. 지난 23일 패스트푸드 업체 버거킹은 자사 홈페이지에 “여름 이상 기후(긴 장마) 및 태풍의 영향으로 인해 전국적으로 토마토 수급이 어려운... ,http://news.kmib.co.kr/article/view.asp?arcid=0015045297&code=61172111&cp=nv
42727,2020.09.24.,뉴스토마토,농가 상생 발 벗고 나선 유통가,  뉴스토마토 = 홍연 기자 | 코로나19 장기화와 태풍 등으로 어려움을 겪고 있는 농가들을 돕기 위한... 이마트는 태풍피해 농가를 돕고 높은 가격의 과일을 부담 없이 맛볼 수 있도록 보조개 사과를 판매한다. 이마트는 앞서... ,http://www.newstomato.com/ReadNews.aspx?no=998072
42772,2020.09.24.,위키트리,"농촌진흥청, 2019년산 농산물 소득조사 결과 발표","  촉성토마토는 정식(아주심기)기에 태풍과 늦더위로 초기 수확량이 부족했으나, 겨울철 풍부한... 0%)했으나, 극조생 품위 저하 및 태풍 피해로 비상품과가 많고 소비가 침체돼 가격이 하락(28.5%)했으며, 소득도 30.8... ",https://www.wikitree.co.kr/articles/575460
43062,2020.09.24.,CNB뉴스,버거킹 햄버거에 토마토 안들어간다고?…“장마에 수급 어려워”,  버거킹 측의 설명대로 올해는 토마토를 비롯한 여러 야채의 수확량이 많지 않아 농산물 시장에서 공급 부족 현상이 발생하고 있다. 이는 역대 최장기간(6월 24일~8월 16일 54일간)의 장마와 태풍이 이어진 때문이다.... ,http://www.cnbnews.com/news/article.html?no=462057
43207,2020.09.24.,머니S,"햄버거에 '토마토'가 사라졌다… ""역대 최장 장마 영향""","  농산물 가격이 전반적으로 오르면서 수급에 차질이 빚어지고 있다. 토마토 가격도 급등세다. 한국농수산식품유통공사(aT)에 따르면 이날 토마토 평균 도매가는?10㎏에 6만2660원, 평균 소매가는 1㎏에 7913원을 기록했다.... ",http://moneys.mt.co.kr/news/mwView.php?no=2020092416138098883
43246,2020.09.24.,조선비즈,햄버거에 토마토가 없다고? 금값 된 토마토 '수급 비상',"  올 여름 사상 최장 장마와 태풍 영향으로 농산물 가격의 오름세가 계속되는 가운데 토마토 값이 급등하면서 수급에 차질이 빚어지고 있어서다. 24일 버거킹은 공식 홈페이지를 통해 ""여름 이상 기후(긴 장마) 및 태풍의... ",https://biz.chosun.com/site/data/html_dir/2020/09/24/2020092402266.html?utm_source=naver&utm_medium=original&utm_campaign=biz
43415,2020.09.24.,머니투데이,버거킹 햄버거 '토마토 실종 사건',"  올해 역대 최장 장마와 연이은 태풍으로 토마토를 비롯한 농산물 작황이 나빠지면서 가격이 급등하고 있다. 한국농수산식품유통공사(aT)에 따르면 이날 기준 토마토(상품)의 평균 도매가는 10㎏에 6만2660원, 평균... ",http://news.mt.co.kr/mtview.php?no=2020092416061467904
43519,2020.09.24.,데일리임팩트,장마로 '토마토' 수급 난항…토마토 빠진 햄버거 등장,  장마로?수해 피해가 커지면서 출하량이 큰폭으로 감소하고 기상여건 변화에 따라 농산물 수급상황이 불안정한 데 따른 것으로 풀이된다. 이에 패스트푸드업계는?토마토를 다른 토핑으로 대체하는 등 수단을 동원해... ,http://www.mediasr.co.kr/news/articleView.html?idxno=62598
43524,2020.09.24.,서울경제,코로나 속 비대면 기술로 수출길 뚫고 ODA도 ‘날개’,  농진청은 맞춤형 영상 제작과 화상 토론을 도입해 현지 병충해에 강한 고추·토마토 등 고부가 작물 품종 육성을 도왔다. 농어촌공사도 전문가를 현지 파견하는 대신 캄보디아·에티오피아·볼리비아 등에 ODA 사업과... ,https://www.sedaily.com/NewsView/1Z7ZBDHFUD
43552,2020.09.24.,SBS,"[Pick] 금값 된 토마토…""햄버거에 못 넣어드려 죄송""",  한국농수산식품유통공사(aT) 농산물 유통정보를 보면 오늘 기준 토마토 평균 도매가는 10㎏에 6만2천660원입니다. 한 달 전 3만120원보다 108% 올랐습니다. 1년 전엔 2만8천320원이었습니다. 토마토 소매 가격도 오늘 1㎏에... ,https://news.sbs.co.kr/news/endPage.do?news_id=N1005996517&plink=ORI&cooper=NAVER
