"date","요일","가격","유가","김장","태풍","토마토_가중_강수량"
"2018.8.31","금요일",2094,77.42,4.69437,4.69437,30.64234896
"2018.9.1","토요일",2153,77.60911344,3.96088,3.96088,9.927856202
"2018.9.3","월요일",2299,78.15,7.09046,7.09046,40.6490495
"2018.9.4","화요일",2531,78.17,6.99266,6.99266,25.81185771
"2018.9.5","수요일",3245,77.27,6.45476,6.45476,0
"2018.9.6","목요일",3587,76.5,6.43031,6.43031,1.283756823
"2018.9.7","금요일",4751,76.83,6.08801,6.08801,4.983436853
"2018.9.8","토요일",3759,78.1506926,3.74083,3.74083,0.001336345
"2018.9.10","월요일",3740,77.37,6.74816,6.74816,0.386843591
"2018.9.11","화요일",3825,79.06,7.21271,7.21271,0.001336345
"2018.9.12","수요일",4219,79.74,7.84841,7.84841,0.030058347
"2018.9.13","목요일",4339,78.18,8.70415,8.70415,5.262582345
"2018.9.14","금요일",4911,78.09,6.79706,6.79706,9.682382835
"2018.9.15","토요일",4176,78.13982329,5.62347,5.62347,2.418294749
"2018.9.17","월요일",4518,78.05,6.69926,6.69926,0.107246377
"2018.9.18","화요일",3898,79.03,6.18581,6.18581,0
"2018.9.19","수요일",4031,79.4,6.38141,6.38141,2.558987389
"2018.9.20","목요일",3826,78.7,7.01711,7.01711,17.18644833
"2018.9.21","금요일",3643,78.8,4.93887,4.93887,30.39872012
"2018.9.22","토요일",2633,81.03192381,3.81418,3.81418,0.442405421
"2018.9.27","목요일",2955,81.72,7.89731,7.89731,0.019969885
"2018.9.28","금요일",2820,82.72,7.75061,7.75061,0.026858649
"2018.9.29","토요일",2889,83.06789503,4.69437,4.69437,1.552211557
"2018.10.1","월요일",3098,84.98,8.16625,8.16625,1.295859213
"2018.10.2","화요일",3103,84.8,8.533,8.533,0
"2018.10.3","수요일",3482,86.29,5.74572,5.74572,0
"2018.10.4","목요일",3626,84.58,9.5599,9.5599,0.836476567
"2018.10.5","금요일",3842,84.16,8.7775,8.7775,66.15878035
"2018.10.6","토요일",3677,84.59787829,5.37897,5.37897,99.0680783
"2018.10.8","월요일",3778,83.91,10.78239,10.78239,0
"2018.10.9","화요일",3736,85,8.85085,8.85085,0.034067382
"2018.10.10","수요일",3661,83.09,10.44009,10.44009,1.946169772
"2018.10.11","목요일",3647,80.26,12.59168,12.59168,0
"2018.10.12","금요일",3683,80.43,12.66503,12.66503,0
"2018.10.13","토요일",3283,81.64976106,7.53056,7.53056,0
"2018.10.15","월요일",3495,80.78,13.34963,13.34963,0
"2018.10.16","화요일",3448,81.41,12.32273,12.32273,1.045040467
"2018.10.17","수요일",3528,80.05,12.76283,12.76283,4.599905891
"2018.10.18","목요일",3506,79.29,13.93643,13.93643,11.30814982
"2018.10.19","금요일",3748,79.78,13.32518,13.32518,0.069038208
"2018.10.20","토요일",3456,78.28675297,10,10,0
"2018.10.22","월요일",3551,79.83,17.43276,17.43276,0.009354414
"2018.10.23","화요일",3168,76.44,18.8753,18.8753,1.575174101
"2018.10.24","수요일",3333,76.17,18.50855,18.50855,0
"2018.10.25","목요일",2960,76.89,19.53545,19.53545,0
"2018.10.26","금요일",3163,77.62,16.99266,16.99266,7.209975532
"2018.10.27","토요일",2750,76.35762054,15.28117,15.28117,0.416525503
"2018.10.29","월요일",2497,77.34,28.80195,28.80195,0.319085263
"2018.10.30","화요일",2317,75.91,31.02689,31.02689,0
"2018.10.31","수요일",2480,75.47,33.52078,33.52078,0.038132882
"2018.11.1","목요일",2272,72.89,34.15647,34.15647,0
"2018.11.2","금요일",2368,72.83,34.57212,34.57212,0
"2018.11.3","토요일",2091,73.54334683,32.76283,32.76283,0
"2018.11.5","월요일",2383,73.17,48.8264,48.8264,0
"2018.11.6","화요일",2040,72.13,51.51589,51.51589,0.987652927
"2018.11.7","수요일",2187,72.07,62.64058,62.64058,18.57752682
"2018.11.8","목요일",2170,70.65,62.76283,62.76283,41.16647845
"2018.11.9","금요일",2392,70.18,61.93154,61.93154,0.715942029
"2018.11.10","토요일",2169,69.26566962,63.78973,63.78973,0.006813476
"2018.11.12","월요일",2475,70.12,74.64547,74.64547,1.331827593
"2018.11.13","화요일",2451,65.47,66.28361,66.28361,1.606719368
"2018.11.14","수요일",2569,66.12,70.24449,70.24449,1.042424242
"2018.11.15","목요일",2564,66.62,70.75794,70.75794,0
"2018.11.16","금요일",2770,66.76,91.41809,91.41809,1.244927536
"2018.11.17","토요일",2368,64.9822075,92.86063,92.86063,0.018257105
"2018.11.19","월요일",2489,66.79,89.7066,89.7066,0
"2018.11.20","화요일",2383,62.53,83.61858,83.61858,0.061321287
"2018.11.21","수요일",2303,63.48,81.78484,81.78484,0.8869377
"2018.11.22","목요일",2324,62.6,81.80929,81.80929,0
"2018.11.23","금요일",2273,58.8,96.25916,96.25916,0
"2018.11.24","토요일",2115,60.83235833,94.49877,94.49877,4.899905891
"2018.11.26","월요일",2284,60.48,77.33496,77.33496,0.001336345
"2018.11.27","화요일",2194,60.21,65.99022,65.99022,0
"2018.11.28","수요일",2294,58.76,64.35207,64.35207,0
"2018.11.29","목요일",2138,59.51,65.64792,65.64792,0
"2018.11.30","금요일",2227,58.71,71.12469,71.12469,0
"2018.12.1","토요일",2122,59.83096098,73.71638,73.71638,0
"2018.12.3","월요일",2177,61.69,51.19804,51.19804,10.03423678
"2018.12.4","화요일",2102,62.08,48.11735,48.11735,13.64349708
"2018.12.5","수요일",2210,61.56,42.10268,42.10268,0.03993977
"2018.12.6","목요일",2193,60.06,42.59168,42.59168,3.277056277
"2018.12.7","금요일",2178,61.67,42.59168,42.59168,0.044889893
"2018.12.8","토요일",2006,61.33051454,39.6577,39.6577,0.087238848
"2018.12.10","월요일",2124,59.97,27.65281,27.65281,0
"2018.12.11","화요일",2119,60.2,24.47432,24.47432,1.947167325
"2018.12.12","수요일",2148,60.15,24.13202,24.13202,0.001336345
"2018.12.13","목요일",2181,61.45,22.24938,22.24938,0.357124035
"2018.12.14","금요일",2181,60.28,23.64303,23.64303,0
"2018.12.15","토요일",2153,59.39490858,23.83863,23.83863,0
"2018.12.17","월요일",2333,59.61,18.9731,18.9731,0.073706004
"2018.12.18","화요일",2274,56.26,19.4621,19.4621,0
"2018.12.19","수요일",2233,57.24,16.25916,16.25916,0.02441182
"2018.12.20","목요일",2357,54.35,15.52567,15.52567,0.21648786
"2018.12.21","금요일",2362,53.82,14.69437,14.69437,0
"2018.12.22","토요일",2293,52.76808723,14.52322,14.52322,0.071033315
"2018.12.24","월요일",2338,50.47,10.17114,10.17114,0
"2018.12.25","화요일",2279,52.1447047,8.94865,8.94865,0
"2018.12.26","수요일",2234,54.47,10.07334,10.07334,0.066252588
"2018.12.27","목요일",2181,52.16,10.12224,10.12224,0
"2018.12.28","금요일",1888,52.2,10.90464,10.90464,0.152587992
"2018.12.29","토요일",1880,53.55753237,7.55501,7.55501,0.04528515
"2018.12.31","월요일",1929,53.8,7.89731,7.89731,0
"2019.1.2","수요일",2081,54.91,7.75061,7.75061,0
"2019.1.3","목요일",2116,55.95,7.89731,7.89731,0
"2019.1.4","금요일",1915,57.06,7.67726,7.67726,0.021179302
"2019.1.5","토요일",1983,57.6065096,6.57701,6.57701,0.003529884
"2019.1.7","월요일",2061,57.33,6.99266,6.99266,0
"2019.1.8","화요일",1991,58.72,6.18581,6.18581,0
"2019.1.9","수요일",1948,61.44,6.11246,6.11246,0
"2019.1.10","목요일",2076,61.68,5.67237,5.67237,0.01560369
"2019.1.11","금요일",2012,60.48,5.62347,5.62347,0.047894103
"2019.1.12","토요일",1748,60.86589884,5.25672,5.25672,2.066486161
"2019.1.14","월요일",2128,58.99,6.13691,6.13691,0
"2019.1.15","화요일",2126,60.64,5.96577,5.96577,0.058283193
"2019.1.16","수요일",1979,61.32,4.81662,4.81662,0.012635379
"2019.1.17","목요일",2197,61.18,4.69437,4.69437,0.00631769
"2019.1.18","금요일",2283,62.7,4.59657,4.59657,0
"2019.1.19","토요일",2236,61.45904229,4.32762,4.32762,0.310048135
"2019.1.21","월요일",2275,62.74,4.20537,4.20537,0.018491777
"2019.1.22","화요일",2193,61.5,4.59657,4.59657,0
"2019.1.23","수요일",2142,61.14,4.42542,4.42542,0
"2019.1.24","목요일",2308,61.09,4.76772,4.76772,0
"2019.1.25","금요일",2343,61.64,4.30317,4.30317,0.158062575
"2019.1.26","토요일",2233,61.42243737,4.03422,4.03422,0.018491777
"2019.1.28","월요일",2350,59.93,4.08312,4.08312,0.205415162
"2019.1.29","화요일",2356,61.32,4.20537,4.20537,0
"2019.1.30","수요일",2358,61.65,4.86552,4.86552,0.000882471
"2019.1.31","목요일",2384,61.89,4.74327,4.74327,6.563156839
"2019.2.1","금요일",2510,62.75,4.37652,4.37652,0.00631769
"2019.2.2","토요일",2251,61.92114749,3.86308,3.86308,0.053188929
"2019.2.4","월요일",2262,62.51,3.37408,3.37408,0
"2019.2.7","목요일",2144,61.63,4.05867,4.05867,1.535158444
"2019.2.8","금요일",2046,62.1,4.42542,4.42542,0
"2019.2.9","토요일",1967,62.89277406,3.88753,3.88753,0.000882471
"2019.2.11","월요일",2298,61.51,4.08312,4.08312,0
"2019.2.12","화요일",2229,62.42,3.88753,3.88753,0
"2019.2.13","수요일",2370,63.61,3.61858,3.61858,0
"2019.2.14","목요일",2532,64.57,3.61858,3.61858,0.043000401
"2019.2.15","금요일",2528,66.25,3.66748,3.66748,0.441776976
"2019.2.16","토요일",2635,64.8204795,3.08068,3.08068,0.061712796
"2019.2.18","월요일",2716,66.5,4.18092,4.18092,0.107240273
"2019.2.19","화요일",2536,66.45,4.30317,4.30317,16.94077417
"2019.2.20","수요일",2684,67.08,3.47188,3.47188,0.019374248
"2019.2.21","목요일",2970,67.07,5.30562,5.30562,0
"2019.2.22","금요일",2884,67.12,4.00977,4.00977,0.014119535
"2019.2.23","토요일",2863,66.12452772,3.78973,3.78973,0.018491777
"2019.2.25","월요일",3013,64.76,3.71638,3.71638,0
"2019.2.26","화요일",2860,65.21,2.90953,2.90953,0
"2019.2.27","수요일",2991,66.39,4.08312,4.08312,0.421540313
"2019.2.28","목요일",3024,66.03,3.54523,3.54523,0.046369836
"2019.3.1","금요일",3100,65.07,3.17848,3.17848,0
"2019.3.2","토요일",3075,66.56862998,2.90953,2.90953,0.010589651
"2019.3.4","월요일",3212,65.67,3.15403,3.15403,0.024969916
"2019.3.5","화요일",2941,65.86,2.95843,2.95843,0
"2019.3.6","수요일",3066,65.99,2.86063,2.86063,1.718772563
"2019.3.7","목요일",3126,66.3,3.03178,3.03178,1.10996791
"2019.3.8","금요일",3010,65.74,3.22738,3.22738,0
"2019.3.9","토요일",3097,66.63628429,2.76283,2.76283,0.412274368
"2019.3.11","월요일",3320,66.58,2.49388,2.49388,1.259807461
"2019.3.12","화요일",3263,66.67,2.39608,2.39608,1.051885279
"2019.3.13","수요일",3285,67.55,3.15403,3.15403,0.018190935
"2019.3.14","목요일",3336,67.23,2.78728,2.78728,0.018491777
"2019.3.15","금요일",3424,67.16,2.12713,2.12713,4.465944645
"2019.3.16","토요일",3395,66.82298517,2.17603,2.17603,0.146630566
"2019.3.18","월요일",3499,67.54,2.71393,2.71393,0.046770959
"2019.3.19","화요일",3410,67.61,2.46943,2.46943,0
"2019.3.20","수요일",3420,68.5,2.68948,2.68948,19.48112716
"2019.3.21","목요일",3436,67.86,2.37163,2.37163,3.261873245
"2019.3.22","금요일",3285,67.03,2.51833,2.51833,0
"2019.3.23","토요일",3302,67.55356674,2.20048,2.20048,1.625330927
"2019.3.25","월요일",3282,67.21,3.25183,3.25183,0
"2019.3.26","화요일",3156,67.97,2.88508,2.88508,0
"2019.3.27","수요일",3193,67.83,2.83618,2.83618,0.351343763
"2019.3.28","목요일",3405,67.82,2.76283,2.76283,2.101464099
"2019.3.29","금요일",3390,68.39,2.54278,2.54278,0.00631769
"2019.3.30","토요일",3545,68.78311318,1.93154,1.93154,3.235359005
"2019.4.1","월요일",3509,69.01,2.37163,2.37163,0
"2019.4.2","화요일",3219,69.37,2.56723,2.56723,0
"2019.4.3","수요일",3154,69.31,4.49877,4.49877,0
"2019.4.4","목요일",3375,69.4,3.44743,3.44743,0
"2019.4.5","금요일",3305,70.34,2.10268,2.10268,0
"2019.4.6","토요일",3370,70.27507778,2.02933,2.02933,1.399518652
"2019.4.8","월요일",3514,71.1,2.54278,2.54278,0
"2019.4.9","화요일",3296,70.61,2.15158,2.15158,25.33545929
"2019.4.10","수요일",3174,71.73,2.42053,2.42053,11.03594063
"2019.4.11","목요일",3251,70.83,2.56723,2.56723,0
"2019.4.12","금요일",3217,71.55,2.10268,2.10268,0.08830726
"2019.4.13","토요일",3220,71.79187814,1.54034,1.54034,0
"2019.4.15","월요일",3090,71.18,3.00733,3.00733,0
"2019.4.16","화요일",3007,71.72,2.15158,2.15158,0
"2019.4.17","수요일",3010,71.62,2.22493,2.22493,0.614460489
"2019.4.18","목요일",3213,71.97,2.61613,2.61613,0
"2019.4.19","금요일",3230,72.80339762,2.51833,2.51833,0.019374248
"2019.4.20","토요일",3053,72.93646097,1.46699,1.46699,0.062715604
"2019.4.22","월요일",2801,74.04,2.51833,2.51833,0
"2019.4.23","화요일",2454,74.51,2.12713,2.12713,6.25511432
"2019.4.24","수요일",2244,74.57,2.51833,2.51833,7.053369434
"2019.4.25","목요일",2235,74.35,2.27383,2.27383,6.812133975
"2019.4.26","금요일",2222,72.15,1.98044,1.98044,9.910348977
"2019.4.27","토요일",1985,72.92085758,1.73594,1.73594,0.059125552
"2019.4.29","월요일",2014,72.04,2.02933,2.02933,17.64263939
"2019.4.30","화요일",1882,72.8,2.29828,2.29828,0.071821099
"2019.5.1","수요일",2041,72.18,2.29828,2.29828,0
"2019.5.2","목요일",2225,70.75,2.61613,2.61613,0
"2019.5.3","금요일",2226,70.85,1.88264,1.88264,0
"2019.5.4","토요일",2364,71.31605151,1.66259,1.66259,0
"2019.5.6","월요일",2209,71.24,2.78728,2.78728,0.277376655
"2019.5.7","화요일",2155,69.88,2.49388,2.49388,0
"2019.5.8","수요일",2033,70.37,2.34718,2.34718,0
"2019.5.9","목요일",2094,70.39,2.73838,2.73838,0
"2019.5.10","금요일",1872,70.62,2.49388,2.49388,0
"2019.5.11","토요일",1720,70.46346509,2.15158,2.15158,0
"2019.5.13","월요일",1709,70.23,2.37163,2.37163,0.027055756
"2019.5.14","화요일",1596,71.24,2.64058,2.64058,0.029723225
"2019.5.15","수요일",1612,71.77,2.98288,2.98288,0
"2019.5.16","목요일",1548,72.62,4.10757,4.10757,0
"2019.5.17","금요일",1487,72.21,3.96088,3.96088,2.247673486
"2019.5.18","토요일",1405,71.5352978,2.93398,2.93398,22.56397914
"2019.5.20","월요일",1335,71.97,3.42298,3.42298,1.794283995
"2019.5.21","화요일",1328,72.18,3.88753,3.88753,0
"2019.5.22","수요일",1327,70.99,3.71638,3.71638,0
"2019.5.23","목요일",1397,67.76,3.37408,3.37408,0
"2019.5.24","금요일",1335,68.69,2.46943,2.46943,0
"2019.5.25","토요일",1339,70.07402317,1.95599,1.95599,0
"2019.5.27","월요일",1315,70.11,3.12958,3.12958,23.87192138
"2019.5.28","화요일",1403,70.11,3.05623,3.05623,0
"2019.5.29","수요일",1438,69.45,2.51833,2.51833,0
"2019.5.30","목요일",1440,66.87,2.46943,2.46943,0.095768151
"2019.5.31","금요일",1481,64.49,2.32273,2.32273,0.84775371
"2019.6.1","토요일",1493,64.26830837,2.20048,2.20048,0
"2019.6.3","월요일",1378,61.28,3.44743,3.44743,0
"2019.6.4","화요일",1360,61.97,4.96332,4.96332,0
"2019.6.5","수요일",1416,60.63,4.03422,4.03422,0
"2019.6.6","목요일",1431,61.67,3.39853,3.39853,23.16305656
"2019.6.7","금요일",1404,63.29,3.69193,3.69193,30.55389089
"2019.6.8","토요일",1412,60.78966301,3.44743,3.44743,0.086060971
"2019.6.10","월요일",1307,62.29,2.90953,2.90953,5.047172082
"2019.6.11","화요일",1313,62.29,3.00733,3.00733,0.566847172
"2019.6.12","수요일",1232,59.97,3.39853,3.39853,0
"2019.6.13","목요일",1324,61.31,3.44743,3.44743,0
"2019.6.14","금요일",1272,62.01,3.93643,3.93643,2.849197754
"2019.6.15","토요일",1250,62.51417435,3.25183,3.25183,6.425611713
"2019.6.17","월요일",1239,60.94,2.88508,2.88508,0.00631769
"2019.6.18","화요일",1238,62.14,2.93398,2.93398,3.673265142
"2019.6.19","수요일",1195,61.82,2.68948,2.68948,1.83622142
"2019.6.20","목요일",1192,64.45,2.42053,2.42053,0
"2019.6.21","금요일",1162,65.2,2.24938,2.24938,2.231147212
"2019.6.22","토요일",1034,64.49449045,2.20048,2.20048,0.882129964
"2019.6.24","월요일",1036,64.86,2.88508,2.88508,0.121079021
"2019.6.25","화요일",998,65.05,2.68948,2.68948,0
"2019.6.26","수요일",979,66.49,2.07823,2.07823,29.74787405
"2019.6.27","목요일",977,66.55,3.20293,3.20293,9.081006819
"2019.6.28","금요일",963,66.55,2.20048,2.20048,0.910268753
"2019.6.29","토요일",943,64.52660612,2.00488,2.00488,32.13547934
"2019.7.1","월요일",949,65.06,2.61613,2.61613,0.439410349
"2019.7.2","화요일",976,62.4,2.42053,2.42053,0.036421982
"2019.7.3","수요일",1022,63.82,2.32273,2.32273,0.000882471
"2019.7.4","목요일",1075,63.3,2.83618,2.83618,0
"2019.7.5","금요일",1084,64.23,2.61613,2.61613,0.008062575
"2019.7.6","토요일",1104,65.42720168,2.42053,2.42053,0.018491777
"2019.7.8","월요일",1106,64.11,2.81173,2.81173,1.145647814
"2019.7.9","화요일",1184,64.16,3.17848,3.17848,0.383253109
"2019.7.10","수요일",1182,67.01,2.66503,2.66503,26.19368231
"2019.7.11","목요일",1249,66.52,3.39853,3.39853,21.32966306
"2019.7.12","금요일",1221,66.72,2.51833,2.51833,0.372101885
"2019.7.13","토요일",1117,64.50924808,2.39608,2.39608,2.360348977
"2019.7.15","월요일",1095,66.48,2.24938,2.24938,11.32286402
"2019.7.16","화요일",1106,64.35,2.83618,2.83618,4.768311272
"2019.7.17","수요일",1137,63.66,2.71393,2.71393,4.339871641
"2019.7.18","목요일",1192,61.93,2.59168,2.59168,8.879101484
"2019.7.19","금요일",1219,62.47,2.49388,2.49388,15.85306859
"2019.7.20","토요일",1205,63.70140225,2.37163,2.37163,54.39498596
"2019.7.22","월요일",1287,63.26,2.27383,2.27383,0.75788207
"2019.7.23","화요일",1342,63.83,2.10268,2.10268,0.038347373
"2019.7.24","수요일",1338,63.18,2.56723,2.56723,0.582490975
"2019.7.25","목요일",1412,63.39,2.12713,2.12713,17.35479342
"2019.7.26","금요일",1330,63.46,1.83374,1.83374,28.88393502
"2019.7.27","토요일",1183,63.90402412,2.02933,2.02933,15.75517449
"2019.7.29","월요일",1087,63.71,2.29828,2.29828,0.075290814
"2019.7.30","화요일",1022,64.72,1.80929,1.80929,0.645647814
"2019.7.31","수요일",982,65.17,2.90953,2.90953,7.63882872
"2019.8.1","목요일",962,60.5,2.44498,2.44498,5.073706378
"2019.8.2","금요일",974,61.89,2.73838,2.73838,0.087184116
"2019.8.3","토요일",733,60.14561081,1.58924,1.58924,0.450722022
"2019.8.5","월요일",933,59.81,1.83374,1.83374,1.455736061
"2019.8.6","화요일",1027,58.94,2.07823,2.07823,7.312855997
"2019.8.7","수요일",1051,56.23,2.46943,2.46943,27.57338548
"2019.8.8","목요일",1160,57.38,2.32273,2.32273,6.825691937
"2019.8.9","금요일",1176,58.53,2.07823,2.07823,0.139189731
"2019.8.10","토요일",1046,58.60435787,2.00488,2.00488,0
"2019.8.12","월요일",1071,58.57,2.20048,2.20048,19.24358203
"2019.8.13","화요일",1130,61.3,2.24938,2.24938,1.066425993
"2019.8.14","수요일",1130,59.48,2.78728,2.78728,1.240413157
"2019.8.15","목요일",1108,58.23,2.46943,2.46943,42.43539912
"2019.8.16","금요일",1142,58.64,3.20293,3.20293,3.210850381
"2019.8.17","토요일",1067,59.37629442,1.73594,1.73594,2.590653831
"2019.8.19","월요일",1062,59.74,2.95843,2.95843,0.194925792
"2019.8.20","화요일",1069,60.03,3.15403,3.15403,0.166004813
"2019.8.21","수요일",1048,60.3,3.03178,3.03178,7.98423586
"2019.8.22","목요일",1071,59.92,2.59168,2.59168,21.59380265
"2019.8.23","금요일",1189,59.34,3.00733,3.00733,0
"2019.8.24","토요일",1169,59.94694172,2.56723,2.56723,0.01560369
"2019.8.26","월요일",1251,58.7,3.08068,3.08068,0.220136382
"2019.8.27","화요일",1294,59.51,3.15403,3.15403,16.49205776
"2019.8.28","수요일",1443,60.49,3.49633,3.49633,1.307340554
"2019.8.29","목요일",1591,61.08,3.42298,3.42298,4.833734456
"2019.8.30","금요일",1720,60.43,3.27628,3.27628,0.203630164
"2019.8.31","토요일",1690,59.79320903,2.81173,2.81173,0.019374248
"2019.9.2","월요일",1771,58.66,3.98533,3.98533,10.87478941
"2019.9.3","화요일",1869,58.26,3.22738,3.22738,13.09618933
"2019.9.4","수요일",1994,60.7,2.76283,2.76283,16.52541115
"2019.9.5","목요일",2259,60.95,3.08068,3.08068,30.56241476
"2019.9.6","금요일",2740,61.54,2.76283,2.76283,3.405675892
"2019.9.7","토요일",2774,61.14941468,2.24938,2.24938,12.26129162
"2019.9.9","월요일",2236,62.59,3.54523,3.54523,9.463437625
"2019.9.10","화요일",2107,62.38,3.00733,3.00733,20.44111512
"2019.9.11","수요일",1681,60.81,3.39853,3.39853,14.43154834
"2019.9.12","목요일",1200,60.38,1.85819,1.85819,5.313217008
"2019.9.16","월요일",1209,69.02,5.28117,5.28117,0.200320899
"2019.9.17","화요일",1237,64.55,4.96332,4.96332,0
"2019.9.18","수요일",1325,63.6,4.47432,4.47432,0
"2019.9.19","목요일",1325,64.4,3.76528,3.76528,0.010128359
"2019.9.20","금요일",1484,64.28,3.69193,3.69193,0.003529884
"2019.9.21","토요일",1384,64.14537278,2.49388,2.49388,41.44492579
"2019.9.23","월요일",1806,64.77,5.55012,5.55012,0.84514641
"2019.9.24","화요일",1763,63.1,4.15647,4.15647,0
"2019.9.25","수요일",1926,62.39,5.03667,5.03667,0
"2019.9.26","목요일",2358,62.74,4.22982,4.22982,0.005294826
"2019.9.27","금요일",2636,61.91,4.08312,4.08312,1.678118732
"2019.9.28","토요일",2405,60.91628559,3.52078,3.52078,1.432791817
"2019.9.30","월요일",2586,60.78,5.64792,5.64792,0.178419575
"2019.10.1","화요일",2431,58.89,6.47921,6.47921,11.55401123
"2019.10.2","수요일",2567,57.69,6.57701,6.57701,102.8215002
"2019.10.3","목요일",2722,57.71,5.81907,5.81907,39.98916968
"2019.10.4","금요일",3321,58.37,5.72127,5.72127,0.195587645
"2019.10.5","토요일",2901,58.26858455,4.81662,4.81662,5.794304051
"2019.10.7","월요일",2686,58.35,8.3863,8.3863,9.121460088
"2019.10.8","화요일",2360,58.24,7.62836,7.62836,0.078479743
"2019.10.9","수요일",2240,58.32,7.45721,7.45721,0
"2019.10.10","목요일",2169,59.1,9.2176,9.2176,0
"2019.10.11","금요일",2135,60.51,7.45721,7.45721,0.036983554
"2019.10.12","토요일",1904,58.65910574,5.79462,5.79462,0.055475331
"2019.10.14","월요일",2083,59.35,10.22004,10.22004,7.999959888
"2019.10.15","화요일",1873,58.74,10.41564,10.41564,1.817549138
"2019.10.16","수요일",2079,59.42,11.14914,11.14914,0
"2019.10.17","목요일",1889,59.91,10.09779,10.09779,0
"2019.10.18","금요일",2096,59.42,9.6577,9.6577,3.44514641
"2019.10.19","토요일",1981,60.16027887,7.72616,7.72616,0.104492579
"2019.10.21","월요일",2100,58.96,16.08801,16.08801,0
"2019.10.22","화요일",1989,59.7,13.39853,13.39853,0.002647413
"2019.10.23","수요일",2067,61.17,14.00977,14.00977,0.077476935
"2019.10.24","목요일",2026,61.67,15.33007,15.33007,1.619494585
"2019.10.25","금요일",2200,62.02,13.91198,13.91198,0.536462094
"2019.10.26","토요일",2037,61.21165722,11.46699,11.46699,0.009687124
"2019.10.28","월요일",2236,61.57,24.20537,24.20537,0.267047734
"2019.10.29","화요일",2068,61.59,22.81173,22.81173,0.851544324
"2019.10.30","수요일",2209,60.61,21.19804,21.19804,0
"2019.10.31","목요일",2161,60.23,22.98288,22.98288,0
"2019.11.1","금요일",2346,61.69,24.40097,24.40097,0
"2019.11.2","토요일",2284,61.84807175,22.73838,22.73838,0
"2019.11.4","월요일",2513,62.13,43.42298,43.42298,0.207380666
"2019.11.5","화요일",2360,62.96,37.53056,37.53056,0.000882471
"2019.11.6","수요일",2605,61.74,35.33007,35.33007,0
"2019.11.7","목요일",2545,62.29,41.90709,41.90709,0.036983554
"2019.11.8","금요일",2618,62.51,52.54278,52.54278,0
"2019.11.9","토요일",2418,62.24158161,46.57701,46.57701,0.240393101
"2019.11.11","월요일",2205,62.18,59.14425,59.14425,1.08319294
"2019.11.12","화요일",2476,62.06,48.60635,48.60635,0
"2019.11.13","수요일",2732,62.37,55.52567,55.52567,3.455776173
"2019.11.14","목요일",2657,62.28,62.22493,62.22493,0.046389892
"2019.11.15","금요일",2763,63.3,71.51589,71.51589,3.700381067
"2019.11.16","토요일",2441,62.55986608,88.6308,88.6308,0.300120337
"2019.11.18","월요일",2491,62.44,79.3643,79.3643,15.22364621
"2019.11.19","화요일",2537,60.91,65.72127,65.72127,0.124829523
"2019.11.20","수요일",2640,62.4,65.57457,65.57457,0
"2019.11.21","목요일",2556,63.97,73.08068,73.08068,0
"2019.11.22","금요일",2581,63.39,100,100,0
"2019.11.23","토요일",2526,62.86986794,83.05623,83.05623,0.019093462
"2019.11.25","월요일",2488,63.65,64.03422,64.03422,7.162555154
"2019.11.26","화요일",2464,64.27,55.25672,55.25672,0.244223827
"2019.11.27","수요일",2517,64.06,56.89486,56.89486,2.798937024
"2019.11.28","목요일",2394,63.87,58.60635,58.60635,4.300601685
"2019.11.29","금요일",2484,62.43,65.72127,65.72127,0
"2019.11.30","토요일",2286,63.1509634,64.84107,64.84107,0.107480947
"2019.12.2","월요일",2518,60.92,48.26405,48.26405,0.162374649
"2019.12.3","화요일",2313,60.82,39.022,39.022,0.490232651
"2019.12.4","수요일",2445,63,39.2665,39.2665,0.140513438
"2019.12.5","목요일",2492,63.39,38.0929,38.0929,0
"2019.12.6","금요일",2489,64.39,43.30073,43.30073,0
"2019.12.7","토요일",2480,63.68105755,43.37408,43.37408,0.055475331
"2019.12.9","월요일",2645,64.25,27.11491,27.11491,0.106016847
"2019.12.10","화요일",2476,64.34,26.01466,26.01466,0.456778981
"2019.12.11","수요일",2564,63.72,23.96088,23.96088,0.234937826
"2019.12.12","목요일",2644,64.2,22.61613,22.61613,0
"2019.12.13","금요일",2631,65.22,23.66748,23.66748,0.146510229
"2019.12.14","토요일",2508,64.96438387,23.22738,23.22738,0.579201765
"2019.12.16","월요일",2450,65.34,15.81907,15.81907,0.007059767
"2019.12.17","화요일",2371,66.1,12.17603,12.17603,2.531087044
"2019.12.18","수요일",2255,66.17,12.73838,12.73838,0.926353791
"2019.12.19","목요일",2551,66.54,11.49144,11.49144,0
"2019.12.20","금요일",2346,66.14,9.9022,9.9022,0.093622142
"2019.12.21","토요일",2237,66.62809895,9.2176,9.2176,0.037906137
"2019.12.23","월요일",2512,66.39,7.09046,7.09046,0.762374649
"2019.12.24","화요일",2329,67.2,5.30562,5.30562,0
"2019.12.25","수요일",2417,67.30720175,7.97066,7.97066,0.002647413
"2019.12.26","목요일",2660,67.92,7.67726,7.67726,1.370216606
"2019.12.27","금요일",2493,68.16,5.99022,5.99022,0.010569595
"2019.12.28","토요일",2359,67.7250066,5.47677,5.47677,0
"2019.12.30","월요일",2479,68.44,5.11002,5.11002,0.801083032
"2019.12.31","화요일",2360,66,3.96088,3.96088,0.06784998
