"date","요일","가격","중국화폐종가","당근거래량","당근_강수량_지속영향_size15","daedong_stock","etf","서울대_s2"
"2018.3.21","수요일",825,168.39,281627.6,23.18764843,8310,5425,0.273291925
"2018.3.22","목요일",830,170.68,227982.1,21.26989247,8000,5440,0.22605364
"2018.3.23","금요일",848,171.6,192675.6,21.26949977,7540,5440,0.19375
"2018.3.24","토요일",842,169.6636922,206745,12.98063581,7452.913534,5452.04836,0.350877193
"2018.3.26","월요일",814,171.47,521365,14.39909303,7570,5455,0.2109375
"2018.3.27","화요일",796,171.12,455686,14.62034596,7590,5430,0
"2018.3.28","수요일",807,169.03,428755.2,9.517812062,7530,5410,0.300275482
"2018.3.29","목요일",790,169.01,378987.6,13.5141468,7350,5390,0.307692308
"2018.3.30","금요일",869,169.12,384722.5,12.07225806,7370,5500,0.276785714
"2018.3.31","토요일",790,169.8307555,317152,14.6173726,7241.002227,5579.514035,0.214285714
"2018.4.2","월요일",770,168.32,507298.1,9.001804582,7170,5560,0.327898551
"2018.4.3","화요일",776,167.72,395528.2,8.773398784,7280,5475,0.300480769
"2018.4.4","수요일",790,167.84,305017,10.64402992,7050,5480,0.274853801
"2018.4.5","목요일",853,168.53,310021.6,7.275016363,7200,5465,0.271341463
"2018.4.6","금요일",889,169.82,297738.2,9.473969144,7200,5445,0.285714286
"2018.4.7","토요일",917,169.8544175,155304.9,6.95542777,7116.037057,5486.861189,0.319526627
"2018.4.9","월요일",970,169.6,393156,6.954100047,7120,5550,0.358333333
"2018.4.10","화요일",944,169.47,353639.8,7.149668069,7230,5580,0.252818035
"2018.4.11","수요일",879,170.18,330169.6,7.439242637,7270,5580,0.303508772
"2018.4.12","목요일",895,170.24,336502.2,7.425245442,7530,5565,0.262576687
"2018.4.13","금요일",900,170.78,357849.6,5.584768583,7420,5550,0.283930058
"2018.4.14","토요일",884,169.7684719,168380,11.10841515,7363.555958,5521.020302,0.222222222
"2018.4.16","월요일",886,170.59,346031,9.536783544,7380,5495,0.271876949
"2018.4.17","화요일",892,169.85,439041.6,12.81238897,7420,5490,0.280479333
"2018.4.18","수요일",881,169.76,405919,12.84068256,7790,5495,0.258199708
"2018.4.19","목요일",834,169.96,333996.6,12.64636746,8330,5505,0.258562288
"2018.4.20","금요일",821,170.11,347783.8,12.53836372,8890,5485,0.237100213
"2018.4.21","토요일",739,169.6078963,133155,10.95730715,8918.248496,5474.359979,0.284263959
"2018.4.23","월요일",977,171.16,257588.6,22.94951847,8570,5455,0.309716599
"2018.4.24","화요일",1028,170.82,254731.2,18.91756896,8220,5410,0.273049645
"2018.4.25","수요일",999,171.06,301471.1,24.40471248,8090,5410,0.253490081
"2018.4.26","목요일",992,170.07,346616.5,24.40345956,7980,5475,0.301847187
"2018.4.27","금요일",1109,168.61,330761.8,24.20789154,8080,5465,0.24553276
"2018.4.28","토요일",1025,169.4076686,169354,23.91831697,8371.658993,5497.366925,0.339285714
"2018.4.30","월요일",1219,169.02,440536,26.13991585,9080,5560,0.25862069
"2018.5.1","화요일",1105,169.5,401142,26.34168303,10175.26031,5595.654112,0.292189007
"2018.5.2","수요일",1133,169.72,291606,8.900392707,10250,5590,0.255711127
"2018.5.3","목요일",1182,169.28,285419.6,18.10909771,9100,5570,0.262877442
"2018.5.4","금요일",1127,168.81,330754,22.62252454,10350,5620,0.366576819
"2018.5.5","토요일",931,169.2027667,170095,22.75267882,10945.68615,5634.88734,0.264705882
"2018.5.7","월요일",1169,169.64,389488,25.88048621,10350,5602.469325,0.296650718
"2018.5.8","화요일",1149,169.3,329876.5,26.01441795,9400,5550,0.254237288
"2018.5.9","수요일",1086,169.65,345902.9,23.79304348,9210,5520,0.300500835
"2018.5.10","목요일",1093,167.86,370737.5,12.05482936,9480,5555,0.2680798
"2018.5.11","금요일",1130,168.61,327287,5.96627396,9290,5530,0.300469484
"2018.5.12","토요일",1115,169.0281684,210698,9.29828892,9402.993104,5487.774479,0.245283019
"2018.5.14","월요일",1118,168.94,382322.5,9.408686302,9900,5465,0.240105541
"2018.5.15","화요일",1055,169.47,386831.2,9.408686302,10150,5465,0.257225434
"2018.5.16","수요일",1076,169.15,378799.6,6.841196821,9170,5450,0.256338028
"2018.5.17","목요일",1206,170.03,475339,9.938550725,9270,5450,0.272727273
"2018.5.18","금요일",1095,169.49,359374.6,12.03473586,9250,5465,0.240924092
"2018.5.19","토요일",885,168.9188141,121698,10.35785881,9109.636052,5497.25405,0.267100977
"2018.5.21","월요일",1109,168.82,468968.2,10.22322581,9020,5545,0.3152
"2018.5.22","화요일",1016,169.06,360402,9.672706872,9012.511443,5602.878254,0.191193511
"2018.5.23","수요일",1098,168.62,307108,15.28490884,9060,5660,0.273768614
"2018.5.24","목요일",1067,169.59,349331.2,12.15710145,8880,5690,0.251086012
"2018.5.25","금요일",1047,168.72,358456,11.55171576,8140,5655,0.212413793
"2018.5.26","토요일",1021,168.8969484,167824,10.24720898,8846.943005,5652.507812,0.346153846
"2018.5.28","월요일",1027,168.03,428755,11.05289388,9640,5705,0.306557377
"2018.5.29","화요일",932,168.97,340178.6,13.37070594,9030,5750,0.266483516
"2018.5.30","수요일",1016,167.8,269295.8,11.95284712,8790,5635,0.25751634
"2018.5.31","목요일",1172,168.57,419862,10.64216924,9150,5590,0.259860789
"2018.6.1","금요일",1003,166.95,456161.9,8.226077606,8760,5625,0.268057785
"2018.6.2","토요일",919,168.9536952,118027,11.39252922,8562.709932,5615.87528,0.269565217
"2018.6.4","월요일",1069,167,425663.9,8.981187471,8710,5555,0.283643892
"2018.6.5","화요일",1052,167.34,373136.4,9.419887798,8940,5490,0.292682927
"2018.6.6","수요일",1061,167,283364,9.209322113,8998.992466,5502.574214,0.291176471
"2018.6.7","목요일",1082,167.74,294440,9.698653576,8950,5500,0.394029851
"2018.6.8","금요일",1041,167.78,291049.6,8.102113137,8970,5420,0.306451613
"2018.6.9","토요일",935,169.0754969,148755.2,4.875165965,9202.923285,5434.025033,0.224137931
"2018.6.11","월요일",1054,168.22,318833,7.925376344,9210,5460,0.311983471
"2018.6.12","화요일",1134,168.96,383561,8.188499299,8830,5405,0.345875543
"2018.6.13","수요일",1007,169.74,322097,7.726676017,8830,5399.188801,0.245614035
"2018.6.14","목요일",1141,170.13,293279,4.128069191,8310,5380,0.264583333
"2018.6.15","금요일",1156,171.35,327392,6.980121552,8800,5285,0.277372263
"2018.6.16","토요일",1066,169.247821,147743,6.522580645,9044.767099,5249.651387,0.169811321
"2018.6.18","월요일",1350,171.37,577426.4,6.522580645,8790,5205,0.256592292
"2018.6.19","화요일",1098,171.45,360280,10.22976157,8450,5105,0.279448622
"2018.6.20","수요일",1070,171.46,402152,7.300888266,8540,5135,0.283636364
"2018.6.21","목요일",1084,171.03,321875,9.996512389,8330,5135,0.239819005
"2018.6.22","금요일",1151,170.93,351082,7.413080879,8340,5135,0.256653992
"2018.6.23","토요일",985,169.3976485,129668,7.4428705,8405.260931,5130.398381,0.436363636
"2018.6.25","월요일",1279,170.56,388605.3,7.460374007,8340,5105,0.243636364
"2018.6.26","화요일",1255,170.01,340998,9.969770921,8000,5065,0.247126437
"2018.6.27","수요일",1294,170.12,290504,14.62884525,7400,5050,0.28030303
"2018.6.28","목요일",1274,169.21,297474.8,17.59821412,7320,5015,0.247126437
"2018.6.29","금요일",1192,168.41,320079.9,23.50349696,7430,5015,0.254716981
"2018.6.30","토요일",1283,169.3613057,202800,31.63678354,7315.65066,5029.707101,0.280701754
"2018.7.2","월요일",1266,167.8,326856.6,36.60214119,7150,5005,0.231527094
"2018.7.3","화요일",1293,167.85,376315.8,39.90423562,7100,4935,0.273291925
"2018.7.4","수요일",1291,168.32,219928.5,41.53299673,7000,4935,0.212328767
"2018.7.5","목요일",1399,168.65,318965.8,41.29640954,7190,4925,0.242574257
"2018.7.6","금요일",1162,167.91,330441,38.49655914,7170,4955,0.225165563
"2018.7.7","토요일",1015,168.9673206,136168,33.40444133,7031.505443,4983.139195,0.311320755
"2018.7.9","월요일",1256,168.28,403270.5,42.12848995,6970,5000,0.376315789
"2018.7.10","화요일",1229,168.06,326181,36.90515194,7050,4990,0.284109149
"2018.7.11","수요일",1111,168.87,351244,40.29947639,7060,4900,0.321428571
"2018.7.12","목요일",1118,168.66,303724,42.01514727,7100,4860,0.28125
"2018.7.13","금요일",1165,168.89,263908.6,41.34710612,7170,4870,0.264705882
"2018.7.14","토요일",992,168.0548796,131810,35.95587658,7124.201,4846.322975,0.267326733
"2018.7.16","월요일",1236,168.66,313764,25.25204301,7060,4840,0.290625
"2018.7.17","화요일",1353,168.04,424338,25.78514259,7030,4895,0.220183486
"2018.7.18","수요일",1188,168.34,312077,16.24241234,6860,4910,0.429787234
"2018.7.19","목요일",1092,167.6,248057,12.41002338,6940,4900,0.340707965
"2018.7.20","금요일",1093,166.58,235649.6,8.863917719,6940,4935,0.35
"2018.7.21","토요일",1075,166.708308,116694,7.804151473,6864.086804,4980.396919,0.196428571
"2018.7.23","월요일",1256,166.97,327895.2,5.564787284,6940,5010,0.33640553
"2018.7.24","화요일",1109,166,278680,2.390416082,7160,5000,0.31185567
"2018.7.25","수요일",1219,165.12,217674,2.33600748,7000,4985,0.259813084
"2018.7.26","목요일",1137,165.53,164483.6,0.800486209,7240,5145,0.303933254
"2018.7.27","금요일",1138,163.77,296279.3,0.54569425,7530,5125,0.217977528
"2018.7.28","토요일",928,165.2570703,113046,0.280252454,7678.661444,5066.091589,0.173076923
"2018.7.30","월요일",1273,164.02,281846,0.352491819,7600,5080,0.250793651
"2018.7.31","화요일",1323,163.41,382404.3,0.351584853,7390,5165,0.281653747
"2018.8.1","수요일",1208,164.09,349075,0.351846657,7500,5175,0.340175953
"2018.8.2","목요일",1179,164.88,400725.3,0.351846657,7350,5195,0.36047107
"2018.8.3","금요일",1166,164.4,236189,0.733108929,7430,5160,0.302600473
"2018.8.4","토요일",1002,164.0412893,22310,0.726984572,7446.216166,5157.5991,0
"2018.8.6","월요일",1180,164.4,235437,4.066227209,7380,5225,0.315412186
"2018.8.7","화요일",1245,163.64,297499,4.191229547,7360,5320,0.236506379
"2018.8.8","수요일",1284,163.44,347388,4.789284712,7410,5300,0.299632353
"2018.8.9","목요일",1265,164.74,238276.1,5.434436653,7390,5285,0.248695652
"2018.8.10","금요일",1295,165.06,273354.8,6.46056101,7420,5190,0.283842795
"2018.8.11","토요일",1115,163.3731169,144578,6.531519402,7277.426334,5107.585244,0.258064516
"2018.8.13","월요일",1576,164.99,326710,6.257971014,7180,5065,0.254807692
"2018.8.14","화요일",1380,163.88,275080,6.600832165,7320,5060,0.265927978
"2018.8.15","수요일",1488,163.52,238785,3.875044413,7346.308029,5099.594058,0.249417249
"2018.8.16","목요일",1449,163.78,238758,9.201028518,7340,5135,0.290441176
"2018.8.17","금요일",1707,162.81,352325,9.715334268,7430,5130,0.293650794
"2018.8.18","토요일",1304,163.2395457,129122,9.590032726,7419.098109,5136.122655,0.345794393
"2018.8.20","월요일",1613,163.05,384717,9.135960729,7360,5135,0.237894737
"2018.8.21","화요일",1427,163.07,349899,9.776699392,7350,5100,0.215174129
"2018.8.22","수요일",1515,163.38,245975,13.66784479,7290,5060,0.229083665
"2018.8.23","목요일",1520,163.51,305892.9,25.91108929,7100,5015,0.28627451
"2018.8.24","금요일",1606,163.73,232161.5,27.8772604,7080,4950,0.243654822
"2018.8.25","토요일",1317,163.4177879,104089,26.28709677,7027.09352,4919.158797,0.198910082
"2018.8.27","월요일",1962,162.72,287855.5,34.09156615,6980,4915,0.353616533
"2018.8.28","화요일",1822,162.91,271042,36.25535297,7030,4900,0.291970803
"2018.8.29","수요일",1508,162.82,280368,38.83463301,7070,4870,0.219047619
"2018.8.30","목요일",1508,162.88,306145.2,39.85627863,7050,4950,0.246220302
"2018.8.31","금요일",2088,163.33,283842,39.22287985,7010,4935,0.337159254
"2018.9.1","토요일",1334,163.6815594,171756,36.54466573,6964.337671,4944.194328,0.24
"2018.9.3","월요일",2048,163,323674.5,50.3659467,7040,4975,0.252144082
"2018.9.4","화요일",1619,163.4,352189.4,57.61538102,7190,4970,0.227642276
"2018.9.5","수요일",1775,163.96,323259.5,51.20241234,7050,4930,0.287671233
"2018.9.6","목요일",1645,164.16,349841.2,55.44198223,7390,4920,0.294010889
"2018.9.7","금요일",1526,164.91,286864,57.11611033,7300,4885,0.222560976
"2018.9.8","토요일",1242,163.829813,135777,54.63741,7351.817985,4881.823901,0.214035088
"2018.9.10","월요일",1683,164.81,428468,37.10921926,7490,4910,0.269794721
"2018.9.11","화요일",1561,163.53,355416,27.4373539,7430,4940,0.318501171
"2018.9.12","수요일",1582,163.28,312126,33.18138382,7300,4935,0.322683706
"2018.9.13","목요일",1618,163.63,316619.8,39.28232819,7380,4890,0.295698925
"2018.9.14","금요일",1579,163.29,375449.6,44.18520804,7310,4855,0.246900826
"2018.9.15","토요일",1318,163.8292753,189877,41.87348294,7324.230301,4852.093776,0.25
"2018.9.17","월요일",2103,164.26,425194,39.17451145,7320,4845,0.274525316
"2018.9.18","화요일",1891,163.64,513641,37.7828331,7150,4805,0.273092369
"2018.9.19","수요일",1568,163.39,425635.6,28.31755026,7080,4775,0.256353591
"2018.9.20","목요일",1654,163.16,405965,27.13458626,7310,4785,0.29338843
"2018.9.21","금요일",1448,162.59,467682,26.44147733,7410,4840,0.246927374
"2018.9.22","토요일",1305,163.7151152,161470,12.36210379,7415.098448,4847.030262,0.305760709
"2018.9.27","목요일",1937,161.72,214459,24.05664329,7340,4850,0.250945776
"2018.9.28","금요일",1722,161.62,433236.3,24.17156615,7200,4890,0.358549223
"2018.9.29","토요일",1842,163.6264802,257912.4,25.43619448,7150.888029,4872.053175,0.269685039
"2018.10.1","월요일",1822,162.15,513107,25.77814867,7150,4850,0.258876695
"2018.10.2","화요일",1791,162.84,529839,25.42898551,7130,4885,0.270009643
"2018.10.3","수요일",1446,163.85,381091,23.18710612,7130,4904.168956,0.285326087
"2018.10.4","목요일",1571,165.03,310185.1,7.978784479,7060,4920,0.292050209
"2018.10.5","금요일",1520,164.82,266822.1,37.2743338,6900,4960,0.299684543
"2018.10.6","토요일",986,163.4082069,93225.1,52.77712015,6864.729576,4994.440645,0.289808917
"2018.10.8","월요일",1568,163.71,410275.2,52.4684619,6920,5015,0.32885906
"2018.10.9","화요일",1400,163.54,324846,51.29467041,6935.243993,5016.094766,0.304347826
"2018.10.10","수요일",1413,165.12,256323,52.16075736,6720,4965,0.279620853
"2018.10.11","목요일",1391,164.81,310544.2,49.66949977,6310,4900,0.269961977
"2018.10.12","금요일",1447,163.43,293015,45.27826087,6330,5005,0.292490119
"2018.10.13","토요일",1129,163.1647382,136454,44.52185133,6343.628352,5009.804332,0.274058577
"2018.10.15","월요일",1514,163.64,399092.2,17.97741935,6340,5000,0.292105263
"2018.10.16","화요일",1309,162.5,327312,29.66201964,6450,5090,0.289968652
"2018.10.17","수요일",1781,162.91,404225,44.71160355,6580,5085,0.31489842
"2018.10.18","목요일",1471,164.12,273291.4,45.72362786,6660,5050,0.318940137
"2018.10.19","금요일",1396,163.38,300433,45.63636279,6750,5035,0.264845606
"2018.10.20","토요일",1198,162.9314449,171835,45.73106124,6757.919926,5031.452929,0
"2018.10.22","월요일",1720,163.12,364239,45.04578775,6640,5020,0.337837838
"2018.10.23","화요일",1373,163.69,448894,17.8343151,6460,4995,0.367346939
"2018.10.24","수요일",1415,164.15,303772,1.947826087,6420,4990,0.266528926
"2018.10.25","목요일",1595,163.68,269826.6,1.656381487,6200,4975,0.290625
"2018.10.26","금요일",1656,164.22,331208.5,2.456166433,5870,4930,0.26076555
"2018.10.27","토요일",1140,162.7436977,98611,1.64911641,5583.321717,4957.479103,0.27184466
"2018.10.29","월요일",1630,164.28,326886.3,2.75657784,5450,5005,0.233045623
"2018.10.30","화요일",1427,163.57,329257,2.762935951,5520,4995,0.342767296
"2018.10.31","수요일",1930,163.72,433332.2,2.707311828,5620,4955,0.373584906
"2018.11.1","목요일",1588,162.4,377646.1,2.690331931,5650,4955,0.236294896
"2018.11.2","금요일",1450,162.26,316976,2.472417017,5900,5010,0.285714286
"2018.11.3","토요일",1434,162.6346256,189737,2.129097709,5901.882574,5041.681463,0.2
"2018.11.5","월요일",1471,161.82,460024,0.195511921,5860,5035,0.302530253
"2018.11.6","화요일",1377,162.14,362641.8,1.080701262,5960,5015,0.264705882
"2018.11.7","수요일",1206,161.34,446622,2.456091632,5790,5020,0.337395278
"2018.11.8","목요일",1226,161.75,237815.8,9.084179523,5960,4970,0.336231884
"2018.11.9","금요일",1074,162.53,174878,9.051640954,5900,4995,0.305637982
"2018.11.10","토요일",1214,162.6112947,124040,9.052781674,5790.558629,4976.398656,0.401197605
"2018.11.12","월요일",1509,163.62,423204.6,9.505198691,5700,4960,0.311614731
"2018.11.13","화요일",1348,162.66,357485,8.755296868,5620,4990,0.272727273
"2018.11.14","수요일",1012,162.97,283216.4,8.80970547,5620,4945,0.293220339
"2018.11.15","목요일",1216,162.54,328039.6,8.712744273,5580,4970,0.236658933
"2018.11.16","금요일",1156,161.63,313922.4,7.920074801,5500,4985,0.257471264
"2018.11.17","토요일",1469,162.6639569,280498,2.655857878,5486.745121,4981.329606,0.191011236
"2018.11.19","월요일",1451,162.16,394618.3,9.265610098,5500,4965,0.25625
"2018.11.20","화요일",1207,162.74,355956,9.309247312,5490,4930,0.311158798
"2018.11.21","수요일",1100,162.85,277553,8.965488546,5500,4885,0.248704663
"2018.11.22","목요일",1082,163.79,339227,9.315072464,5470,4910,0.303896104
"2018.11.23","금요일",974,163.13,308476,9.274324451,5430,4915,0.278084715
"2018.11.24","토요일",1031,162.7825835,205283,8.3742964,5396.883873,4903.654746,0.25
"2018.11.26","월요일",1098,162.78,339412,1.204188873,5390,4885,0.222868217
"2018.11.27","화요일",1194,162.62,410695,1.683590463,5410,4860,0.276595745
"2018.11.28","수요일",997,161.56,262648,1.6885741,5400,4855,0.262195122
"2018.11.29","목요일",1072,160.97,370541.8,1.234221599,5390,4920,0.308641975
"2018.11.30","금요일",1267,160.97,428204,1.024880785,5370,4940,0.334702259
"2018.12.1","토요일",956,162.957146,301313,1.05373539,5379.835535,4985.010508,0.252252252
"2018.12.3","월요일",1125,161.2,307467,2.469443665,5460,5005,0.334702259
"2018.12.4","화요일",982,162.56,336090,3.953810192,5580,4965,0.26541555
"2018.12.5","수요일",952,162.5,291052,4.346601216,5540,4985,0.241017964
"2018.12.6","목요일",894,162.54,339380.3,5.51997195,5460,4955,0.289473684
"2018.12.7","금요일",953,163.6,360151,5.518644226,5470,4995,0.267326733
"2018.12.8","토요일",852,163.177616,213332,5.41198691,5396.003684,4999.729444,0.387931034
"2018.12.10","월요일",921,163.25,464998.6,5.41198691,5290,4990,0.321005917
"2018.12.11","화요일",964,163.7,404942,6.803870968,5250,5010,0.346938776
"2018.12.12","수요일",954,163.49,340045,4.992678822,5250,5010,0.199052133
"2018.12.13","목요일",911,163.56,304675.6,4.00456288,5280,5015,0.25625
"2018.12.14","금요일",945,163.98,278111,6.416503039,5300,4985,0.271604938
"2018.12.15","토요일",899,163.4339647,193895,5.25371669,5250.43819,4979.84886,0.283018868
"2018.12.17","월요일",1216,163.77,508778,6.421028518,5200,4990,0.334351145
"2018.12.18","화요일",958,163.53,363386,6.419850397,5200,4990,0.296208531
"2018.12.19","수요일",954,163.91,347235,6.42569425,5160,4990,0.288590604
"2018.12.20","목요일",950,163.07,378727.8,4.926825619,5160,4970,0.37414966
"2018.12.21","금요일",921,163.47,420516,3.896185133,5170,4925,0.259259259
"2018.12.22","토요일",878,163.7161718,176612,4.093548387,5159.938654,4908.642036,0.309090909
"2018.12.24","월요일",956,163.04,395723,2.946956522,5110,4910,0.256880734
"2018.12.25","화요일",948,163.41,330513,2.946348761,5022.503953,4905.491666,0.265765766
"2018.12.26","수요일",985,163.19,354859,2.95942029,4990,4905,0.236797274
"2018.12.27","목요일",946,163.13,413127,2.962047686,5080,4915,0.334070796
"2018.12.28","금요일",816,162.4,328231,1.649518467,5180,4910,0.254901961
"2018.12.29","토요일",813,164.01689,224296,0.345553997,5198.949293,4906.611561,0.2
"2018.12.31","월요일",1178,162,340873,1.635577373,5166.526146,4910,0.295019157
"2019.1.2","수요일",864,163.24,26235,1.425086489,5140,4915,0.269399707
"2019.1.3","목요일",918,163.84,308976.8,1.635577373,5150,4920,0.274047187
"2019.1.4","금요일",931,162.59,373496,1.801043362,5150,4960,0.298591549
"2019.1.5","토요일",972,164.281015,297914,1.81157412,5179.802818,4979.336433,0
"2019.1.7","월요일",932,163.14,557262,1.825000955,5290,4980,0.329439252
"2019.1.8","화요일",951,163.84,537462.8,0.432864443,5460,4985,0.279001468
"2019.1.9","수요일",884,164.04,412552,0.507497449,5460,5000,0.268292683
"2019.1.10","목요일",896,164.66,368229,0.306097653,5400,4995,0.334797891
"2019.1.11","금요일",938,165.34,329150,0.398120999,5790,4975,0.299745978
"2019.1.12","토요일",938,164.6143636,220298,0.912313606,6034.794293,4973.821321,0
"2019.1.14","월요일",894,165.75,305528.5,0.726735415,5980,4980,0.28
"2019.1.15","화요일",941,166.09,298367,0.873243197,5950,4980,0.213793103
"2019.1.16","수요일",932,165.88,419417,0.81850743,6560,4970,0.311737805
"2019.1.17","목요일",1063,165.68,696673,0.810058366,6390,4905,0.244837758
"2019.1.18","금요일",893,166.12,459608,0.810058366,6390,4955,0.304232804
"2019.1.19","토요일",968,164.9657838,285852,0.897402724,6375.15837,4997.411508,0.240740741
"2019.1.21","월요일",934,166.88,437000,0.808540856,6300,4990,0.213286713
"2019.1.22","화요일",915,166.24,373290,0.21827821,6300,4960,0.301059002
"2019.1.23","수요일",944,165.85,477647,0.704455253,6450,4985,0.250720461
"2019.1.24","목요일",919,166.27,483429,0.698025292,6620,5010,0.292004635
"2019.1.25","금요일",903,165.81,503498,0.728258755,6900,4990,0.261410788
"2019.1.26","토요일",940,165.3354683,347305,0.731439689,6895.992389,4985.804984,0.25
"2019.1.28","월요일",782,165.88,695448,0.748929961,6660,4990,0.302107728
"2019.1.29","화요일",897,166.05,445188,0.569250973,6440,4970,0.271300448
"2019.1.30","수요일",886,165.42,438756,0.146867704,6450,4935,0.302359882
"2019.1.31","목요일",948,166.01,444363,2.328375486,6460,4975,0.337110482
"2019.2.1","금요일",912,165.97,476462,2.322276265,6750,4950,0.303030303
"2019.2.2","토요일",887,165.7236098,202126,2.322859922,6925.462683,4937.596143,0.528301887
"2019.2.4","월요일",1029,166.03,35400,2.298064202,6939.770505,4948.477666,0.247148289
"2019.2.7","목요일",1470,166.76,2029,2.734066148,6900,4955,0.299459459
"2019.2.8","금요일",889,166.72,285568.5,2.631789883,6880,4940,0.3
"2019.2.9","토요일",854,165.9927199,328684.2,2.653414397,6848.229037,4922.619633,0.379746835
"2019.2.11","월요일",967,165.78,543937,2.646410506,6850,4910,0.266294227
"2019.2.12","화요일",912,165.53,470034.3,0.474756809,6870,4905,0.327493261
"2019.2.13","수요일",914,166.5,525950,2.653083658,6750,4925,0.265861027
"2019.2.14","목요일",880,166.32,415754,2.638735409,6820,4970,0.351721277
"2019.2.15","금요일",860,166.04,429766,2.720379377,6760,4915,0.342136855
"2019.2.16","토요일",856,166.4120516,281075.5,2.292743191,6682.976155,4882.420232,0.373205742
"2019.2.18","월요일",912,166.24,534145,2.90540856,6640,4895,0.296182266
"2019.2.19","화요일",821,165.93,395933,6.489445525,6580,4905,0.288016819
"2019.2.20","수요일",795,166.89,293083,4.3182393,6400,4855,0.304061471
"2019.2.21","목요일",787,167.33,188550.5,4.31790856,6330,4895,0.275906736
"2019.2.22","금요일",785,167.03,388817,4.428725681,6420,4900,0.343260188
"2019.2.23","토요일",772,166.8503544,327696,4.420544747,6410.787889,4911.207902,0.324200913
"2019.2.25","월요일",719,166.57,471067,3.933939689,6360,4905,0.302034429
"2019.2.26","화요일",709,166.3,431561,4.012966926,6400,4855,0.256232687
"2019.2.27","수요일",726,166.94,345475,4.052023346,6390,4835,0.301552106
"2019.2.28","목요일",811,167.92,679700,0.674669261,5910,4830,0.195583596
"2019.3.1","금요일",732,167.96,291488,4.272266537,5712.901588,4814.758845,0.235849057
"2019.3.2","토요일",729,167.307821,221828,4.3567607,5806.329336,4784.854588,0.32231405
"2019.3.4","월요일",780,167.73,377641.4,4.337762646,5910,4740,0.315731573
"2019.3.5","화요일",737,167.65,378401,4.363725681,5880,4715,0.329504666
"2019.3.6","수요일",728,167.92,256697,5.18635214,5940,4775,0.280467446
"2019.3.7","목요일",726,168.81,431425,5.160282101,5860,4710,0.304143126
"2019.3.8","금요일",702,168.51,275441,1.322120623,5710,4665,0.274382315
"2019.3.9","토요일",744,167.7846442,421100,2.506692607,5632.79094,4680.303926,0.339285714
"2019.3.11","월요일",685,167.98,582474,2.641040856,5700,4675,0.256959315
"2019.3.12","화요일",679,168.02,471654,2.585262646,5850,4630,0.298657718
"2019.3.13","수요일",669,168.39,373676,2.565116732,5840,4695,0.287356322
"2019.3.14","목요일",646,168.83,447672,2.672062257,6040,4665,0.294478528
"2019.3.15","금요일",611,168.99,484357.4,2.525155642,5820,4690,0.284463895
"2019.3.16","토요일",618,168.2810169,318034.2,2.960350195,5638.953585,4727.667691,0.3
"2019.3.18","월요일",726,168.53,459837,3.48135214,5820,4740,0.313341493
"2019.3.19","화요일",649,168.32,381107.4,2.514036965,6250,4725,0.227146814
"2019.3.20","수요일",700,167.98,349485.2,6.278735409,6080,4720,0.253682488
"2019.3.21","목요일",815,168.19,308998,6.675885214,5850,4735,0.255121043
"2019.3.22","금요일",842,168.91,371250.3,6.813463035,5840,4765,0.283464567
"2019.3.23","토요일",820,168.7971317,267567.4,6.198463035,5832.712303,4803.576503,0.287769784
"2019.3.25","월요일",852,168.66,419018.5,5.352013619,5790,4810,0.351323829
"2019.3.26","화요일",861,168.96,381088,6.005583658,5760,4770,0.286225403
"2019.3.27","수요일",839,169.18,341945,4.744737354,5760,4750,0.313375796
"2019.3.28","목요일",903,168.39,215257,5.328219844,5640,4700,0.339171975
"2019.3.29","금요일",969,169.24,243588,2.194854086,5720,4755,0.32832618
"2019.3.30","토요일",955,169.3331815,234766,5.054883268,5802.005936,4712.517647,0.31512605
"2019.4.1","월요일",1006,168.74,439757,5.581673152,5840,4665,0.314782609
"2019.4.2","화요일",974,169.08,404646.5,4.695486381,5880,4720,0.297752809
"2019.4.3","수요일",988,168.88,340922,4.881060311,5930,4710,0.272865854
"2019.4.4","목요일",944,169.07,378845,4.509854086,5880,4710,0.275737941
"2019.4.5","금요일",982,169.16,389601,4.455700389,5880,4715,0.351190476
"2019.4.6","토요일",854,169.8893589,131848,1.406702335,5887.74125,4689.039767,0
"2019.4.8","월요일",986,170.01,405946.9,1.20094358,5860,4665,0.314306894
"2019.4.9","화요일",954,169.84,271483.3,5.378735409,5840,4675,0.28974359
"2019.4.10","수요일",976,169.28,304230,7.776391051,5980,4690,0.287986835
"2019.4.11","목요일",987,169.79,331134,7.776391051,6000,4700,0.296750903
"2019.4.12","금요일",978,169.09,325992,7.818677043,5990,4685,0.260340633
"2019.4.13","토요일",877,170.4654784,171291,7.764523346,6018.063915,4683.975851,0.279503106
"2019.4.15","월요일",1048,169.01,447795,7.440311284,6050,4700,0.328630705
"2019.4.16","화요일",1042,169.32,358951,7.225554475,6050,4705,0.245247148
"2019.4.17","수요일",1015,169.12,471762,7.070019455,6020,4650,0.266262976
"2019.4.18","목요일",1025,169.39,298245,2.493501946,5950,4625,0.253542257
"2019.4.19","금요일",1059,169.36,315620.5,4.862772374,5970,4635,0.289176535
"2019.4.20","토요일",889,171.0386469,159693,7.075632296,6009.115707,4635.34779,0.296563193
"2019.4.22","월요일",1208,169.82,406566.8,7.033346304,6030,4610,0.288987764
